Date,Open,High,Low,Close,Adj Close,Volume
2023-09-25,40.220001220703125,41.04999923706055,40.220001220703125,41.02000045776367,40.783164978027344,1892700
2023-09-26,40.59000015258789,41.52000045776367,40.54999923706055,41.04999923706055,40.812992095947266,2827700
2023-09-27,41.93000030517578,42.95000076293945,41.400001525878906,42.380001068115234,42.13531494140625,4192200
2023-09-28,42.400001525878906,42.720001220703125,41.9900016784668,42.22999954223633,41.98617935180664,2365000
2023-09-29,42.33000183105469,42.43000030517578,41.0099983215332,41.099998474121094,40.862701416015625,3231100
2023-10-02,41.099998474121094,41.150001525878906,39.04999923706055,39.529998779296875,39.30176544189453,4081900
2023-10-03,39.43000030517578,39.7599983215332,38.880001068115234,39.65999984741211,39.43101501464844,2724500
2023-10-04,38.9900016784668,38.9900016784668,37.38999938964844,38.0099983215332,37.79054260253906,3884800
2023-10-05,37.470001220703125,38.279998779296875,37.369998931884766,37.72999954223633,37.51215744018555,2787400
2023-10-06,38.040000915527344,38.20000076293945,36.849998474121094,37.59000015258789,37.37296676635742,5666700
2023-10-09,38.849998474121094,39.470001220703125,38.529998779296875,39.16999816894531,38.943843841552734,5709900
2023-10-10,39.16999816894531,39.34000015258789,38.61000061035156,38.88999938964844,38.665462493896484,4050400
2023-10-11,38.5099983215332,39.0,37.959999084472656,38.93000030517578,38.705230712890625,2961900
2023-10-12,39.5,39.5,38.689998626708984,39.220001220703125,38.99355697631836,2670600
2023-10-13,40.0,41.40999984741211,39.599998474121094,41.25,41.011837005615234,5200500
2023-10-16,41.65999984741211,42.27000045776367,41.0,42.189998626708984,41.946407318115234,3703300
2023-10-17,42.099998474121094,42.900001525878906,42.02000045776367,42.43000030517578,42.18502426147461,3653500
2023-10-18,42.779998779296875,43.33000183105469,42.369998931884766,42.9900016784668,42.741790771484375,3288500
2023-10-19,42.599998474121094,43.58000183105469,42.09000015258789,43.29999923706055,43.04999923706055,4062700
2023-10-20,42.88999938964844,43.16999816894531,41.88999938964844,42.15999984741211,42.15999984741211,4035200
2023-10-23,41.59000015258789,41.86000061035156,41.02000045776367,41.189998626708984,41.189998626708984,3173300
2023-10-24,41.4900016784668,41.54999923706055,40.90999984741211,41.0,41.0,3074700
2023-10-25,40.93000030517578,41.290000915527344,40.529998779296875,41.02000045776367,41.02000045776367,2499000
2023-10-26,40.41999816894531,40.7599983215332,39.77000045776367,40.41999816894531,40.41999816894531,2678100
2023-10-27,40.47999954223633,40.65999984741211,39.349998474121094,40.130001068115234,40.130001068115234,3287600
2023-10-30,40.09000015258789,40.61000061035156,39.279998779296875,39.68000030517578,39.68000030517578,3323200
2023-10-31,39.790000915527344,39.959999084472656,39.13999938964844,39.720001220703125,39.720001220703125,3638000
2023-11-01,40.060001373291016,40.310001373291016,39.349998474121094,39.61000061035156,39.61000061035156,2930800
2023-11-02,39.029998779296875,39.810001373291016,38.16999816894531,39.689998626708984,39.689998626708984,7207500
2023-11-03,39.9900016784668,40.93000030517578,39.599998474121094,39.959999084472656,39.959999084472656,4891500
2023-11-06,40.25,40.29999923706055,39.25,39.29999923706055,39.29999923706055,3141500
2023-11-07,38.52000045776367,38.650001525878906,37.45000076293945,38.08000183105469,38.08000183105469,3994700
2023-11-08,37.900001525878906,38.02000045776367,36.63999938964844,36.709999084472656,36.709999084472656,4417200
2023-11-09,37.029998779296875,37.29999923706055,36.279998779296875,36.36000061035156,36.36000061035156,3833200
2023-11-10,36.66999816894531,37.06999969482422,36.439998626708984,36.91999816894531,36.91999816894531,2500200
2023-11-13,37.18000030517578,37.18000030517578,36.47999954223633,36.650001525878906,36.650001525878906,3169300
2023-11-14,36.810001373291016,37.83000183105469,36.75,37.56999969482422,37.56999969482422,3475400
2023-11-15,37.31999969482422,38.27000045776367,37.2400016784668,37.310001373291016,37.310001373291016,3379600
2023-11-16,36.75,36.869998931884766,35.34000015258789,35.849998474121094,35.849998474121094,6600100
2023-11-17,36.349998474121094,37.27000045776367,35.970001220703125,36.869998931884766,36.869998931884766,5052700
2023-11-20,37.36000061035156,37.70000076293945,36.970001220703125,37.0,37.0,3280000
2023-11-21,36.68000030517578,37.04999923706055,36.2400016784668,36.619998931884766,36.619998931884766,2166800
2023-11-22,34.810001373291016,36.61000061035156,34.650001525878906,36.560001373291016,36.560001373291016,4495800
2023-11-24,36.470001220703125,37.06999969482422,36.470001220703125,36.880001068115234,36.880001068115234,1600400
2023-11-27,36.470001220703125,36.599998474121094,35.9900016784668,36.34000015258789,36.34000015258789,3670900
2023-11-28,36.43000030517578,36.7400016784668,36.119998931884766,36.380001068115234,36.380001068115234,3073200
2023-11-29,36.630001068115234,36.779998779296875,36.189998626708984,36.310001373291016,36.310001373291016,2557300
