Date,Open,High,Low,Close,Adj Close,Volume
2023-09-25,193.22999572753906,196.10000610351562,192.97999572753906,195.9600067138672,195.9600067138672,238700
2023-09-26,194.7100067138672,195.9499969482422,191.25999450683594,193.25999450683594,193.25999450683594,252000
2023-09-27,194.13999938964844,196.0,193.35000610351562,195.0800018310547,195.0800018310547,256200
2023-09-28,194.33999633789062,197.97999572753906,193.27000427246094,197.1699981689453,197.1699981689453,271000
2023-09-29,199.0800018310547,202.14999389648438,196.36000061035156,197.66000366210938,197.66000366210938,258600
2023-10-02,197.13999938964844,198.9600067138672,196.75999450683594,198.86000061035156,198.86000061035156,249500
2023-10-03,197.69000244140625,199.6300048828125,193.30999755859375,195.1300048828125,195.1300048828125,350000
2023-10-04,196.35000610351562,200.24000549316406,196.35000610351562,199.33999633789062,199.33999633789062,289700
2023-10-05,199.57000732421875,200.52000427246094,195.63999938964844,199.50999450683594,199.50999450683594,353000
2023-10-06,198.1199951171875,207.67999267578125,198.1199951171875,206.85000610351562,206.85000610351562,247900
2023-10-09,205.16000366210938,208.2899932861328,204.77999877929688,208.2100067138672,208.2100067138672,198700
2023-10-10,209.33999633789062,211.5500030517578,208.47000122070312,209.69000244140625,209.69000244140625,310900
2023-10-11,210.83999633789062,211.80999755859375,207.97999572753906,209.49000549316406,209.49000549316406,337400
2023-10-12,209.4499969482422,209.61000061035156,204.07000732421875,204.72000122070312,204.72000122070312,530200
2023-10-13,204.60000610351562,204.88999938964844,199.08999633789062,200.49000549316406,200.49000549316406,432400
2023-10-16,202.1699981689453,208.67999267578125,201.6699981689453,204.6199951171875,204.6199951171875,382800
2023-10-17,202.94000244140625,207.42999267578125,202.49000549316406,206.9199981689453,206.9199981689453,586100
2023-10-18,205.22999572753906,208.4199981689453,201.57000732421875,201.64999389648438,201.64999389648438,401300
2023-10-19,202.5,203.22999572753906,195.3699951171875,196.25999450683594,196.25999450683594,561300
2023-10-20,196.6999969482422,196.6999969482422,189.77999877929688,190.4499969482422,190.4499969482422,478900
2023-10-23,188.99000549316406,190.75,184.30999755859375,184.39999389648438,184.39999389648438,735300
2023-10-24,185.86000061035156,190.27999877929688,185.0,189.5800018310547,189.5800018310547,635900
2023-10-25,183.1300048828125,193.35000610351562,182.97000122070312,193.05999755859375,193.05999755859375,934300
2023-10-26,194.2100067138672,196.36000061035156,191.25,191.9199981689453,191.9199981689453,796000
2023-10-27,192.42999267578125,192.7100067138672,186.89999389648438,188.49000549316406,188.49000549316406,382600
2023-10-30,190.6699981689453,191.49000549316406,186.77000427246094,189.25999450683594,189.25999450683594,408900
2023-10-31,190.5800018310547,195.58999633789062,189.16000366210938,194.97999572753906,194.97999572753906,457100
2023-11-01,195.10000610351562,198.33999633789062,193.22999572753906,198.13999938964844,198.13999938964844,527100
2023-11-02,200.7899932861328,203.5399932861328,198.4499969482422,200.88999938964844,200.88999938964844,443600
2023-11-03,201.10000610351562,209.86000061035156,200.77000427246094,208.86000061035156,208.86000061035156,473700
2023-11-06,209.4600067138672,211.11000061035156,206.66000366210938,208.9499969482422,208.9499969482422,371500
2023-11-07,209.6699981689453,213.42999267578125,209.0500030517578,211.69000244140625,211.69000244140625,463100
2023-11-08,212.52000427246094,214.02000427246094,210.0399932861328,211.83999633789062,211.83999633789062,265300
2023-11-09,212.60000610351562,212.77000427246094,206.50999450683594,206.8300018310547,206.8300018310547,294600
2023-11-10,207.02000427246094,214.42999267578125,206.8800048828125,214.36000061035156,214.36000061035156,269500
2023-11-13,213.22999572753906,215.91000366210938,211.5500030517578,214.02000427246094,214.02000427246094,291100
2023-11-14,218.33999633789062,221.9199981689453,217.80999755859375,221.50999450683594,221.50999450683594,339400
2023-11-15,222.25,224.64999389648438,219.57000732421875,221.3300018310547,221.3300018310547,470200
2023-11-16,221.72999572753906,223.99000549316406,221.13999938964844,221.25,221.25,455300
2023-11-17,222.1300048828125,223.6999969482422,220.33999633789062,221.86000061035156,221.86000061035156,372500
2023-11-20,221.0800018310547,224.25,221.0800018310547,222.4199981689453,222.4199981689453,477500
2023-11-21,222.22999572753906,224.74000549316406,219.8000030517578,223.2899932861328,223.2899932861328,450500
2023-11-22,225.5500030517578,226.80999755859375,221.77999877929688,222.0,222.0,339900
2023-11-24,221.69000244140625,223.8699951171875,221.30999755859375,223.13999938964844,223.13999938964844,145300
2023-11-27,222.16000366210938,225.5800018310547,221.64999389648438,224.61000061035156,224.61000061035156,403000
2023-11-28,224.30999755859375,226.8000030517578,223.99000549316406,224.6699981689453,224.6699981689453,482100
2023-11-29,227.1300048828125,230.61000061035156,223.42999267578125,223.61000061035156,223.61000061035156,413000
2023-11-30,224.30999755859375,225.50999450683594,220.72999572753906,223.0500030517578,223.0500030517578,1261400
2023-12-01,222.47000122070312,228.41000366210938,221.72000122070312,227.9199981689453,227.9199981689453,296500
2023-12-04,226.4499969482422,229.83999633789062,225.52000427246094,227.75,227.75,297800
2023-12-05,225.77000427246094,228.47999572753906,224.6999969482422,227.17999267578125,227.17999267578125,260400
2023-12-06,228.25,228.4600067138672,223.80999755859375,224.67999267578125,224.67999267578125,435600
2023-12-07,224.92999267578125,225.6300048828125,220.47999572753906,222.6199951171875,222.6199951171875,326800
2023-12-08,221.85000610351562,223.80999755859375,221.3000030517578,221.74000549316406,221.74000549316406,485800
2023-12-11,221.6300048828125,223.0500030517578,220.33999633789062,222.58999633789062,222.58999633789062,420300
2023-12-12,222.7899932861328,224.88999938964844,222.0800018310547,224.75999450683594,224.75999450683594,442800
2023-12-13,224.77000427246094,225.7899932861328,219.61000061035156,224.77000427246094,224.77000427246094,666300
2023-12-14,225.82000732421875,227.4600067138672,214.38999938964844,215.9499969482422,215.9499969482422,1023100
2023-12-15,216.02999877929688,220.58999633789062,212.61000061035156,214.19000244140625,214.19000244140625,1701900
2023-12-18,214.85000610351562,218.82000732421875,214.85000610351562,218.5399932861328,218.5399932861328,596600
2023-12-19,219.88999938964844,222.1999969482422,219.27000427246094,221.92999267578125,221.92999267578125,473200
2023-12-20,220.83999633789062,223.32000732421875,217.69000244140625,217.9499969482422,217.9499969482422,291300
2023-12-21,219.9600067138672,220.52000427246094,217.75,219.8300018310547,219.8300018310547,195500
2023-12-22,221.3800048828125,221.80999755859375,218.52000427246094,220.1999969482422,220.1999969482422,268400
2023-12-26,220.00999450683594,220.77999877929688,219.08999633789062,219.32000732421875,219.32000732421875,236700
2023-12-27,219.4199981689453,219.4199981689453,215.80999755859375,216.44000244140625,216.44000244140625,299900
2023-12-28,216.60000610351562,218.8300018310547,215.27999877929688,216.5800018310547,216.5800018310547,179900
2023-12-29,216.6199951171875,217.5,214.3800048828125,215.32000732421875,215.32000732421875,287100
2024-01-02,213.02999877929688,213.91000366210938,204.55999755859375,206.77000427246094,206.77000427246094,377600
2024-01-03,205.0399932861328,206.8699951171875,202.22000122070312,204.44000244140625,204.44000244140625,403300
2024-01-04,205.1199951171875,206.27999877929688,200.08999633789062,200.57000732421875,200.57000732421875,376800
2024-01-05,199.72999572753906,202.27999877929688,199.22999572753906,199.3699951171875,199.3699951171875,627500
2024-01-08,200.52999877929688,202.9600067138672,199.6199951171875,202.25,202.25,302300
2024-01-09,199.83999633789062,204.3699951171875,199.83999633789062,204.00999450683594,204.00999450683594,319100
2024-01-10,204.5399932861328,207.2100067138672,203.9499969482422,207.08999633789062,207.08999633789062,254700
2024-01-11,207.94000244140625,208.6199951171875,205.47000122070312,207.10000610351562,207.10000610351562,256800
2024-01-12,208.38999938964844,213.69000244140625,207.8300018310547,210.60000610351562,210.60000610351562,222900
