Date,Open,High,Low,Close,Adj Close,Volume
2023-09-25,16.709999084472656,17.1299991607666,16.709999084472656,16.989999771118164,16.989999771118164,454911
2023-09-26,17.0,17.0,16.729999542236328,16.860000610351562,16.860000610351562,278433
2023-09-27,16.649999618530273,16.809999465942383,16.510000228881836,16.809999465942383,16.809999465942383,420388
2023-09-28,16.719999313354492,16.860000610351562,16.56999969482422,16.59000015258789,16.59000015258789,235617
2023-09-29,16.700000762939453,17.0,16.649999618530273,16.850000381469727,16.850000381469727,360650
2023-10-02,16.959999084472656,16.959999084472656,16.440000534057617,16.479999542236328,16.479999542236328,163049
2023-10-03,16.149999618530273,16.489999771118164,16.030000686645508,16.079999923706055,16.079999923706055,412085
2023-10-04,15.800000190734863,16.010000228881836,15.5,15.75,15.75,484129
2023-10-05,16.0,16.149999618530273,15.680000305175781,15.90999984741211,15.90999984741211,277228
2023-10-06,15.899999618530273,16.139999389648438,15.8100004196167,16.010000228881836,16.010000228881836,163913
2023-10-09,16.0,16.1200008392334,15.850000381469727,15.949999809265137,15.949999809265137,204839
2023-10-10,16.100000381469727,16.670000076293945,16.0,16.559999465942383,16.559999465942383,655823
2023-10-11,16.68000030517578,16.889999389648438,16.56999969482422,16.829999923706055,16.829999923706055,442061
2023-10-12,16.8700008392334,17.020000457763672,16.700000762939453,16.84000015258789,16.84000015258789,487060
2023-10-13,16.780000686645508,16.950000762939453,16.610000610351562,16.75,16.75,271956
2023-10-16,16.690000534057617,16.799999237060547,16.360000610351562,16.479999542236328,16.479999542236328,270669
2023-10-17,16.719999313354492,16.799999237060547,16.4950008392334,16.799999237060547,16.799999237060547,352888
2023-10-18,16.860000610351562,17.079999923706055,16.75,16.959999084472656,16.959999084472656,419694
2023-10-19,17.100000381469727,17.3799991607666,16.09000015258789,17.079999923706055,17.079999923706055,1281213
2023-10-20,16.760000228881836,16.950000762939453,16.239999771118164,16.530000686645508,16.530000686645508,682206
2023-10-23,16.3700008392334,16.549999237060547,16.079999923706055,16.520000457763672,16.520000457763672,330419
2023-10-24,16.540000915527344,16.68000030517578,16.25,16.469999313354492,16.469999313354492,491417
2023-10-25,16.739999771118164,17.329999923706055,16.739999771118164,17.0,17.0,628520
2023-10-26,16.81999969482422,16.979999542236328,16.579999923706055,16.639999389648438,16.639999389648438,485716
2023-10-27,16.899999618530273,16.899999618530273,16.1299991607666,16.219999313354492,16.219999313354492,349620
2023-10-30,16.0,16.520000457763672,15.960000038146973,16.350000381469727,16.350000381469727,372051
2023-10-31,16.5,16.829999923706055,16.3799991607666,16.540000915527344,16.540000915527344,601056
2023-11-01,16.5,16.670000076293945,16.350000381469727,16.510000228881836,16.510000228881836,268325
2023-11-02,16.729999542236328,16.950000762939453,16.56999969482422,16.81999969482422,16.81999969482422,242661
2023-11-03,17.100000381469727,17.18000030517578,16.8700008392334,16.920000076293945,16.920000076293945,311741
2023-11-06,17.059999465942383,17.510000228881836,17.059999465942383,17.329999923706055,17.329999923706055,366637
2023-11-07,17.329999923706055,17.56999969482422,17.31999969482422,17.5,17.5,204358
2023-11-08,17.68000030517578,18.030000686645508,17.549999237060547,17.93000030517578,17.93000030517578,510607
2023-11-09,17.920000076293945,17.950000762939453,17.549999237060547,17.700000762939453,17.700000762939453,234758
2023-11-10,17.40999984741211,17.579999923706055,17.3799991607666,17.43000030517578,17.43000030517578,153655
2023-11-13,17.649999618530273,17.649999618530273,17.290000915527344,17.290000915527344,17.290000915527344,185563
2023-11-14,17.559999465942383,17.950000762939453,17.520000457763672,17.81999969482422,17.81999969482422,338865
2023-11-15,18.600000381469727,18.90999984741211,18.34000015258789,18.81999969482422,18.81999969482422,916973
2023-11-16,18.93000030517578,19.149999618530273,18.610000610351562,19.149999618530273,19.149999618530273,926034
2023-11-17,19.010000228881836,19.1299991607666,18.959999084472656,19.0,19.0,431320
2023-11-20,19.09000015258789,19.299999237060547,18.969999313354492,19.139999389648438,19.139999389648438,291025
2023-11-21,19.209999084472656,19.229999542236328,18.950000762939453,19.15999984741211,19.15999984741211,247345
2023-11-22,19.229999542236328,19.229999542236328,18.770000457763672,18.899999618530273,18.899999618530273,245831
2023-11-23,18.860000610351562,19.06999969482422,18.809999465942383,18.989999771118164,18.989999771118164,269976
2023-11-24,19.020000457763672,19.1299991607666,18.920000076293945,18.920000076293945,18.920000076293945,165620
2023-11-27,18.920000076293945,18.989999771118164,18.780000686645508,18.780000686645508,18.780000686645508,222022
2023-11-28,18.850000381469727,18.940000534057617,18.65999984741211,18.670000076293945,18.670000076293945,231408
2023-11-29,18.739999771118164,18.739999771118164,18.18000030517578,18.420000076293945,18.420000076293945,512410
2023-11-30,18.450000762939453,18.59000015258789,17.65999984741211,18.059999465942383,18.059999465942383,1246171
2023-12-01,18.030000686645508,18.299999237060547,17.93000030517578,18.200000762939453,18.200000762939453,327683
2023-12-04,18.479999542236328,18.780000686645508,18.270000457763672,18.729999542236328,18.729999542236328,529517
2023-12-05,18.6200008392334,18.6299991607666,18.1299991607666,18.329999923706055,18.329999923706055,246148
2023-12-06,18.329999923706055,18.940000534057617,18.329999923706055,18.770000457763672,18.770000457763672,353318
2023-12-07,18.68000030517578,18.709999084472656,18.09000015258789,18.139999389648438,18.139999389648438,415635
2023-12-08,18.139999389648438,18.3799991607666,17.940000534057617,18.25,18.25,477952
2023-12-11,18.440000534057617,18.719999313354492,18.399999618530273,18.56999969482422,18.56999969482422,560623
2023-12-12,18.579999923706055,18.809999465942383,18.479999542236328,18.56999969482422,18.56999969482422,394453
2023-12-13,18.600000381469727,18.600000381469727,18.389999389648438,18.479999542236328,18.479999542236328,367217
2023-12-14,18.799999237060547,19.15999984741211,18.719999313354492,19.079999923706055,19.079999923706055,516257
2023-12-15,19.260000228881836,19.270000457763672,18.969999313354492,18.989999771118164,18.989999771118164,670297
2023-12-18,19.149999618530273,19.260000228881836,19.010000228881836,19.209999084472656,19.209999084472656,318781
2023-12-19,19.270000457763672,19.389999389648438,19.079999923706055,19.219999313354492,19.219999313354492,381194
2023-12-20,19.43000030517578,19.450000762939453,19.170000076293945,19.3700008392334,19.3700008392334,411829
2023-12-21,19.190000534057617,19.34000015258789,19.100000381469727,19.200000762939453,19.200000762939453,518582
2023-12-22,19.200000762939453,19.21500015258789,19.059999465942383,19.18000030517578,19.18000030517578,190451
2023-12-27,19.3700008392334,19.549999237060547,19.28499984741211,19.420000076293945,19.420000076293945,161747
2023-12-28,19.600000381469727,19.6299991607666,19.43000030517578,19.6299991607666,19.6299991607666,212164
2023-12-29,19.649999618530273,19.75,19.469999313354492,19.559999465942383,19.559999465942383,198594
2024-01-02,19.649999618530273,19.770000457763672,19.559999465942383,19.739999771118164,19.739999771118164,142103
2024-01-03,19.5,19.5,19.270000457763672,19.280000686645508,19.280000686645508,232720
2024-01-04,19.239999771118164,19.299999237060547,19.010000228881836,19.110000610351562,19.110000610351562,147877
2024-01-05,19.149999618530273,19.170000076293945,18.979999542236328,19.030000686645508,19.030000686645508,132110
2024-01-08,18.959999084472656,19.06999969482422,18.84000015258789,18.979999542236328,18.979999542236328,133657
2024-01-09,19.43000030517578,19.549999237060547,19.329999923706055,19.469999313354492,19.469999313354492,209739
2024-01-10,19.469999313354492,19.989999771118164,19.450000762939453,19.760000228881836,19.760000228881836,236711
2024-01-11,19.90999984741211,19.989999771118164,19.81999969482422,19.979999542236328,19.979999542236328,175390
2024-01-12,19.8700008392334,19.969999313354492,19.739999771118164,19.950000762939453,19.950000762939453,159413
