Date,Open,High,Low,Close,Adj Close,Volume
2023-09-25,174.1999969482422,176.97000122070312,174.14999389648438,176.0800018310547,175.84832763671875,46172700
2023-09-26,174.82000732421875,175.1999969482422,171.66000366210938,171.9600067138672,171.73374938964844,64588900
2023-09-27,172.6199951171875,173.0399932861328,169.0500030517578,170.42999267578125,170.20574951171875,66921800
2023-09-28,169.33999633789062,172.02999877929688,167.6199951171875,170.69000244140625,170.46542358398438,56294400
2023-09-29,172.02000427246094,173.07000732421875,170.33999633789062,171.2100067138672,170.9847412109375,51814200
2023-10-02,171.22000122070312,174.3000030517578,170.92999267578125,173.75,173.52139282226562,52164500
2023-10-03,172.25999450683594,173.6300048828125,170.82000732421875,172.39999389648438,172.1731719970703,49594600
2023-10-04,171.08999633789062,174.2100067138672,170.97000122070312,173.66000366210938,173.4315185546875,53020300
2023-10-05,173.7899932861328,175.4499969482422,172.67999267578125,174.91000366210938,174.67987060546875,48527900
2023-10-06,173.8000030517578,177.99000549316406,173.17999267578125,177.49000549316406,177.25648498535156,57224100
2023-10-09,176.80999755859375,179.0500030517578,175.8000030517578,178.99000549316406,178.75450134277344,42390800
2023-10-10,178.10000610351562,179.72000122070312,177.9499969482422,178.38999938964844,178.15528869628906,43698000
2023-10-11,178.1999969482422,179.85000610351562,177.60000610351562,179.8000030517578,179.5634307861328,47551100
2023-10-12,180.07000732421875,182.33999633789062,179.0399932861328,180.7100067138672,180.4722442626953,56743100
2023-10-13,181.4199981689453,181.92999267578125,178.13999938964844,178.85000610351562,178.61468505859375,51427100
2023-10-16,176.75,179.0800018310547,176.50999450683594,178.72000122070312,178.48486328125,52517000
2023-10-17,176.64999389648438,178.4199981689453,174.8000030517578,177.14999389648438,176.9169158935547,57549400
2023-10-18,175.5800018310547,177.5800018310547,175.11000061035156,175.83999633789062,175.608642578125,54764400
2023-10-19,176.0399932861328,177.83999633789062,175.19000244140625,175.4600067138672,175.22915649414062,59302900
2023-10-20,175.30999755859375,175.4199981689453,172.63999938964844,172.8800048828125,172.6525421142578,64189300
2023-10-23,170.91000366210938,174.00999450683594,169.92999267578125,173.0,172.7723846435547,55980100
2023-10-24,173.0500030517578,173.6699981689453,171.4499969482422,173.44000244140625,173.21180725097656,43816600
2023-10-25,171.8800048828125,173.05999755859375,170.64999389648438,171.10000610351562,170.87489318847656,57157000
2023-10-26,170.3699951171875,171.3800048828125,165.6699981689453,166.88999938964844,166.67042541503906,70625300
2023-10-27,166.91000366210938,168.9600067138672,166.8300018310547,168.22000122070312,167.99867248535156,58499100
2023-10-30,169.02000427246094,171.1699981689453,168.8699951171875,170.2899932861328,170.06593322753906,51131000
2023-10-31,169.35000610351562,170.89999389648438,167.89999389648438,170.77000427246094,170.54531860351562,44846000
2023-11-01,171.0,174.22999572753906,170.1199951171875,173.97000122070312,173.74110412597656,56934900
2023-11-02,175.52000427246094,177.77999877929688,175.4600067138672,177.57000732421875,177.3363800048828,77334800
2023-11-03,174.24000549316406,176.82000732421875,173.35000610351562,176.64999389648438,176.41757202148438,79763700
2023-11-06,176.3800048828125,179.42999267578125,176.2100067138672,179.22999572753906,178.9941864013672,63841300
2023-11-07,179.17999267578125,182.44000244140625,178.97000122070312,181.82000732421875,181.58078002929688,70530000
2023-11-08,182.35000610351562,183.4499969482422,181.58999633789062,182.88999938964844,182.6493682861328,49340300
2023-11-09,182.9600067138672,184.1199951171875,181.80999755859375,182.41000366210938,182.1699981689453,53763500
2023-11-10,183.97000122070312,186.57000732421875,183.52999877929688,186.39999389648438,186.39999389648438,66133400
2023-11-13,185.82000732421875,186.02999877929688,184.2100067138672,184.8000030517578,184.8000030517578,43627500
2023-11-14,187.6999969482422,188.11000061035156,186.3000030517578,187.44000244140625,187.44000244140625,60108400
2023-11-15,187.85000610351562,189.5,187.77999877929688,188.00999450683594,188.00999450683594,53790500
2023-11-16,189.57000732421875,190.9600067138672,188.64999389648438,189.7100067138672,189.7100067138672,54412900
2023-11-17,190.25,190.3800048828125,188.57000732421875,189.69000244140625,189.69000244140625,50922700
2023-11-20,189.88999938964844,191.91000366210938,189.8800048828125,191.4499969482422,191.4499969482422,46505100
2023-11-21,191.41000366210938,191.52000427246094,189.74000549316406,190.63999938964844,190.63999938964844,38134500
2023-11-22,191.49000549316406,192.92999267578125,190.8300018310547,191.30999755859375,191.30999755859375,39617700
2023-11-24,190.8699951171875,190.89999389648438,189.25,189.97000122070312,189.97000122070312,24048300
2023-11-27,189.9199981689453,190.6699981689453,188.89999389648438,189.7899932861328,189.7899932861328,40552600
2023-11-28,189.77999877929688,191.0800018310547,189.39999389648438,190.39999389648438,190.39999389648438,38415400
2023-11-29,190.89999389648438,192.08999633789062,188.97000122070312,189.3699951171875,189.3699951171875,43014200
2023-11-30,189.83999633789062,190.32000732421875,188.19000244140625,189.9499969482422,189.9499969482422,48794400
2023-12-01,190.3300018310547,191.55999755859375,189.22999572753906,191.24000549316406,191.24000549316406,45679300
